Descriptores,1993|T1,1993|T2,1993|T3,1993|T4,1993|6 Meses,1993|9 Meses,1993|Anual,1994|T1,1994|T2,1994|T3,1994|T4,1994|6 Meses,1994|9 Meses,1994|Anual,1995|T1,1995|T2,1995|T3,1995|T4,1995|6 Meses,1995|9 Meses,1995|Anual,1996|T1,1996|T2,1996|T3,1996|T4,1996|6 Meses,1996|9 Meses,1996|Anual,1997|T1,1997|T2,1997|T3,1997|T4,1997|6 Meses,1997|9 Meses,1997|Anual,1998|T1,1998|T2,1998|T3,1998|T4,1998|6 Meses,1998|9 Meses,1998|Anual,1999|T1,1999|T2,1999|T3,1999|T4,1999|6 Meses,1999|9 Meses,1999|Anual,2000|T1,2000|T2,2000|T3,2000|T4,2000|6 Meses,2000|9 Meses,2000|Anual,2001|T1,2001|T2,2001|T3,2001|T4,2001|6 Meses,2001|9 Meses,2001|Anual,2002|T1,2002|T2,2002|T3,2002|T4,2002|6 Meses,2002|9 Meses,2002|Anual,2003|T1,2003|T2,2003|T3,2003|T4,2003|6 Meses,2003|9 Meses,2003|Anual,2004|T1,2004|T2,2004|T3,2004|T4,2004|6 Meses,2004|9 Meses,2004|Anual,2005|T1,2005|T2,2005|T3,2005|T4,2005|6 Meses,2005|9 Meses,2005|Anual,2006|T1,2006|T2,2006|T3,2006|T4,2006|6 Meses,2006|9 Meses,2006|Anual,2007|T1,2007|T2,2007|T3,2007|T4,2007|6 Meses,2007|9 Meses,2007|Anual,2008|T1,2008|T2,2008|T3,2008|T4,2008|6 Meses,2008|9 Meses,2008|Anual,2009|T1,2009|T2,2009|T3,2009|T4,2009|6 Meses,2009|9 Meses,2009|Anual,2010|T1,2010|T2,2010|T3,2010|T4,2010|6 Meses,2010|9 Meses,2010|Anual,2011|T1,2011|T2,2011|T3,2011|T4,2011|6 Meses,2011|9 Meses,2011|Anual,2012|T1,2012|T2,2012|T3,2012|T4,2012|6 Meses,2012|9 Meses,2012|Anual,2013|T1,2013|T2,2013|T3,2013|T4,2013|6 Meses,2013|9 Meses,2013|Anual,2014|T1,2014|T2,2014|T3,2014|T4,2014|6 Meses,2014|9 Meses,2014|Anual,2015|T1,2015|T2,2015|T3,2015|T4,2015|6 Meses,2015|9 Meses,2015|Anual,2016|T1,2016|T2,2016|T3,2016|T4,2016|6 Meses,2016|9 Meses,2016|Anual,2017|T1<R>,2017|T2<R>,2017|T3<R>,2017|T4<R>,2017|6 Meses<R>,2017|9 Meses<R>,2017|Anual<R>,2018|T1<R>,2018|T2<R>,2018|T3<R>,2018|T4<R>,2018|6 Meses<R>,2018|9 Meses<R>,2018|Anual<R>,2019|T1<R>,2019|T2<R>,2019|T3<P>,2019|T4,2019|6 Meses,2019|9 Meses,2019|Anual
Actividades terciarias|46---Comercio al por menor,784375.167,777419.116,775023.53,842295.518,780897.142,778939.271,794778.333,785000.134,814041.096,821098.457,927766.454,799520.615,806713.229,836976.535,797636.214,729558.284,752647.487,840042.566,763597.249,759947.328,779971.138,809451.872,802754.877,818370.852,920925.747,806103.375,810192.534,837875.837,808689.952,870027.752,890967.414,1012521.587,839358.852,856561.706,895551.676,946707.617,955598.067,966987.316,1041273.152,951152.842,956431,977641.538,961808.534,998700.361,1021625.809,1129925.616,980254.448,994044.901,1028015.08,1078188.607,1106793.001,1133703.14,1215328.969,1092490.804,1106228.249,1133503.429,1122712.313,1146848.367,1143355.464,1204560.535,1134780.34,1137638.715,1154369.17,1070408.132,1192107.018,1187529.148,1255416.658,1131257.575,1150014.766,1176365.239,1145617.853,1165516.516,1178527.885,1268572.254,1155567.185,1163220.751,1189558.627,1171391.956,1212842.828,1228502.253,1346448.791,1192117.392,1204245.679,1239796.457,1180957.143,1278401.368,1279772.421,1400560.588,1229679.256,1246376.977,1284922.88,1295880.224,1325273.985,1312579.733,1412843.603,1310577.105,1311244.647,1336644.386,1297720.165,1342939.487,1348293.835,1434683.861,1320329.826,1329651.162,1355909.337,1291065.324,1377864.842,1370989.957,1394223.929,1334465.083,1346640.041,1358536.013,1086738.101,1102609.339,1165095.066,1335052.155,1094673.72,1118147.502,1172373.665,1176748.559,1237153.749,1297325.112,1460885.789,1206951.154,1237075.807,1293028.302,1325705.37,1368351.038,1406746.628,1488975.955,1347028.204,1366934.345,1397444.748,1378702.477,1383487.688,1359538.167,1544651.668,1381095.083,1373909.444,1416595,1362021.61,1469814.015,1434785.892,1554206.66,1415917.813,1422207.172,1455207.044,1374683.458,1463596.415,1463463.017,1614757.05,1419139.937,1433914.297,1479124.985,1431995.314,1509413.661,1535762.541,1649069.707,1470704.488,1492390.505,1531560.306,1465161.381,1548793.271,1556199.878,1760998.891,1506977.326,1523384.843,1582788.355,1560538.008,1633546.346,1554804.599,1779714.491,1597042.177,1582962.984,1632150.861,1596375.282,1671462.145,1619043.519,1811734.762,1633918.714,1628960.315,1674653.927,1639897.355,1705857.992,1666436.303,,1672877.674,1670730.55,
"Actividades terciarias|48-49---Transportes, correos y almacenamiento",566557.661,576104.809,584134.101,591031.29,571331.235,575598.857,579456.965,590014.598,620381.602,630383.921,632113.303,605198.1,613593.374,618223.356,585496.692,557631.863,571875.277,578779.056,571564.278,571667.944,573445.722,584129.682,595953.295,611716.265,635705.318,590041.489,597266.414,606876.14,630744.19,677236.531,686542.14,706821.675,653990.361,664840.954,675336.134,698101.123,719915.754,735421.256,731000.163,709008.439,717812.711,721109.574,722478.451,755389.443,778001.55,773598.735,738933.947,751956.481,757367.045,783622.417,809622.435,835661.774,814097.601,796622.426,809635.542,810751.057,802496.543,825106.245,827815.121,802902.178,813801.394,818472.636,814580.022,773403.443,827432.338,824078.975,807770.576,800417.891,808304.919,808171.333,781356.015,808735.482,817052.134,809982.177,795045.749,802381.21,804281.452,811326.499,835367.708,848571.71,841239.007,823347.104,831755.306,834126.231,816439.894,859191.341,859973.526,863704.848,837815.618,845201.587,849827.402,858459.679,897698.974,897963.726,886139.472,878079.327,884707.46,885065.463,881625.917,925792.66,931486.372,921100.548,903709.289,912968.316,915001.374,899004.525,928274.718,922830.97,891387.736,913639.622,916703.404,910374.487,811425.835,808502.628,860871.939,896469.729,809964.232,826933.467,844317.533,872772.428,913229.38,925513.1,939482.5,893000.904,903838.303,912749.352,912966.115,943446.327,960541.654,976293.535,928206.221,938984.699,948311.908,967752.533,981911.763,988967.55,1006766.898,974832.148,979543.949,986349.686,977797.801,1009243.742,1021546.177,1037395.019,993520.772,1002862.573,1011495.685,1012769.922,1046947.709,1047709.457,1078407.497,1029858.816,1035809.029,1046458.646,1054893.375,1084905.826,1102764.032,1118596.955,1069899.601,1080854.411,1090290.047,1086849.788,1120499.437,1127006.386,1153538.573,1103674.613,1111451.87,1121973.546,1135228.252,1169716.647,1163194.872,1191650.601,1152472.45,1156046.59,1164947.593,1169329.611,1216849.908,1203437.004,1219167.685,1193089.76,1196538.841,1202196.052,1185566.44,1227589.394,1219630.023,,1206577.917,1210928.619,
"Actividades terciarias|48-49---Transportes, correos y almacenamiento|481---Transporte aéreo",14913.086,14321.258,16148.831,16907.661,14617.172,15127.725,15572.709,17880.29,18489.869,20787.452,17560.945,18185.08,19052.537,18679.639,14293.853,12967.29,14028.047,12712.279,13630.572,13763.063,13500.367,13389.056,13334.896,15248.588,14640.101,13361.976,13990.847,14153.16,15770.916,16315.993,18524.647,17168.644,16043.455,16870.519,16945.05,17182.907,17442.926,19078.632,18133.971,17312.917,17901.488,17959.609,18961.537,19746.54,22230.154,22169.145,19354.039,20312.744,20776.844,21699.159,22852.579,24407.118,22398.28,22275.869,22986.285,22839.284,21416.162,21449.023,22007.961,17696.546,21432.593,21624.382,20642.423,18311.496,18401.26,20759.213,18545.595,18356.378,19157.323,19004.391,18325.109,18684.777,20491.933,20108.525,18504.943,19167.273,19402.586,22009.569,23491.981,24873.874,23893.7,22750.775,23458.475,23567.281,24980.805,24992.977,25155.097,21979.473,24986.891,25042.96,24277.088,22744.282,23244.946,22815.072,22554.577,22994.614,22934.767,22839.719,24321.109,25815.008,26537.181,25644.494,25068.059,25557.766,25579.448,27018.52,25809.826,25160.773,23483.805,26414.173,25996.373,25368.231,24984.842,20386.449,22243.116,22532.421,22685.646,22538.136,22536.707,23319.623,23266.445,21491.27,20262.434,23293.034,22692.446,22084.943,21432.082,21973.894,22430.923,22651.401,21702.988,21945.633,22122.075,23215.822,23149.912,23992.15,23631.736,23182.867,23452.628,23497.405,23901.941,24426.889,26402.644,26608.154,24164.415,24910.491,25334.907,26371.997,27758.263,28117.05,27461.386,27065.13,27415.77,27427.174,27953.591,30136.902,30671.423,30220.964,29045.247,29587.305,29745.72,30317.166,33238.541,32747.202,33493.243,31777.854,32100.97,32449.038,32718.418,39627.79,36856.984,35966.283,36173.104,36401.064,36292.369,37813.751,43351.857,39565.605,38595.279,40582.804,40243.738,39831.623,39527.431,47550.277,42733.861,,43538.854,43270.523,
"Actividades terciarias|48-49---Transportes, correos y almacenamiento|482---Transporte por ferrocarril",6609.198,7732.437,8228.661,8691.624,7170.818,7523.432,7815.48,8822.285,10564.429,10703.394,10012.061,9693.357,10030.036,10025.542,8110.337,8731.98,8584.842,8465.872,8421.159,8475.72,8473.258,8619.302,10151.204,10209.542,9626.337,9385.253,9660.016,9651.596,8225.525,9229.299,9487.522,9823.167,8727.412,8980.782,9191.378,10210.447,12291.186,13313.735,11796.187,11250.817,11938.456,11902.889,10961.579,10703.238,10667.46,10727.516,10832.409,10777.426,10764.948,12369.434,13219.941,13485.713,12152.392,12794.688,13025.029,12806.87,11984.624,13746.923,14673.944,14674.406,12865.774,13468.497,13769.974,16614.476,19959.394,19011.186,18852.744,18286.935,18528.352,18609.45,17728.374,19595.408,19360.047,18695.959,18661.891,18894.61,18844.947,18256.842,20147.904,20273.652,20159.342,19202.373,19559.466,19709.435,18135.424,20015.747,19145.437,19155.544,19075.586,19098.869,19113.038,18661.486,20064.821,18733.124,18450.377,19363.154,19153.144,18977.452,17086.606,20745.191,19912.795,19182.732,18915.899,19248.197,19231.831,17895.502,19907.908,19306.811,17005.711,18901.705,19036.74,18528.983,15221.058,17767.666,17739.067,18184.505,16494.362,16909.264,17228.074,18957.622,20972.841,19765.372,19536.229,19965.232,19898.612,19808.016,19200.008,20339.572,20865.191,19738.177,19769.79,20134.924,20035.737,20488.162,20368.699,19437.735,19140.96,20428.431,20098.199,19858.889,18542.944,19873.793,19976.071,20125.932,19208.369,19464.269,19629.685,18870.927,20663.536,21191.136,19996.337,19767.232,20241.866,20180.484,19651.041,21514.247,21591.391,20302.128,20582.644,20918.893,20764.702,20676.151,22159.993,20933.293,20712.272,21418.072,21256.479,21120.427,20664.117,22135.724,21692.038,21213.917,21399.921,21497.293,21426.449,20434.343,22745.806,22886.261,22280.87,21590.075,22022.137,22086.82,20363.656,22892.521,24019.56,,21628.089,22425.246,
"Actividades terciarias|48-49---Transportes, correos y almacenamiento|483---Transporte por agua",10415.64,9703.711,12001.26,12076.68,10059.676,10706.87,11049.323,10660.08,10179.644,12892.389,11309.059,10419.862,11244.038,11260.293,8318.128,6743.584,8357.242,8305.258,7530.856,7806.318,7931.053,7139.841,7873.044,8301.792,8380.476,7506.443,7771.559,7923.788,8547.6,9806.434,10156.677,11045.697,9177.017,9503.57,9889.102,9966.406,10170.4,10436.155,10213.067,10068.403,10190.987,10196.507,10152.309,10993.342,11580.357,12005.656,10572.826,10908.669,11182.916,12089.995,12994.569,13288.489,13190.803,12542.282,12791.018,12890.964,12876.052,13259.197,14175.497,15172.758,13067.625,13436.915,13870.876,14692.45,16209.729,16100.264,16004.701,15451.09,15667.481,15751.786,13330.555,13290.602,12876.004,12603.163,13310.579,13165.72,13025.081,11841.591,12809.369,13024.054,13390.369,12325.48,12558.338,12766.346,13162.266,14287.063,13970.663,14660.224,13724.665,13806.664,14020.054,13967.192,14276.352,13969.672,13021.012,14121.772,14071.072,13808.557,12388.155,12915.664,12994.413,12557.036,12651.91,12766.077,12713.817,12651.446,12972.383,12852.286,12679.569,12811.915,12825.372,12788.921,11364.071,11955.563,12254.57,12566.024,11659.817,11858.068,12035.057,12209.758,13706.968,13929.781,13860.845,12958.363,13282.169,13426.838,13310.018,13914.516,13892.443,13752.9,13612.267,13705.659,13717.469,12855.151,13533.292,13952.426,13697.167,13194.222,13446.956,13509.509,13048.976,13804.822,14482.442,14133.785,13426.899,13778.747,13867.506,13844.953,14215.656,14286.917,13630.322,14030.305,14115.842,13994.462,13375.679,13054.87,13475.239,12418.388,13215.275,13301.929,13081.044,12176.313,13407.668,13715.551,12548.808,12791.991,13099.844,12962.085,12241.194,12857.57,12625.062,12738.162,12549.382,12574.609,12615.497,11983.318,12933.153,13103.311,12008.371,12458.236,12673.261,12507.038,11916.61,12594.678,12308.296,,12255.644,12273.195,
"Actividades terciarias|48-49---Transportes, correos y almacenamiento|484---Autotransporte de carga",225528.212,224484.962,222293.659,229853.838,225006.587,224102.278,225540.168,229561.079,243873.497,240725.531,247542.08,236717.288,238053.369,240425.547,225083.161,210443.005,214786.941,222976.805,217763.083,216771.036,218322.478,233057.716,234043.385,240473.869,257728.53,233550.551,235858.323,241325.875,261488.817,287166.459,291278.948,305800.52,274327.638,279978.075,286433.686,306901.667,309264.497,312384.938,315518.537,308083.082,309517.034,311017.41,313624.833,325397.708,335365.775,341853.488,319511.271,324796.105,329060.451,353577.503,362555.977,375816.752,372245.335,358066.74,363983.411,366048.892,359663.072,365019.522,362993.911,359420.795,362341.297,362558.835,361774.325,341635.893,367830.321,364043.262,359152.2,354733.107,357836.492,358165.419,344588.389,356114.05,355156.626,360133.438,350351.22,351953.022,353998.126,358857.1,374797.615,378561.202,387685.907,366827.358,370738.639,374975.456,367724.968,392646.364,391901.634,408230.994,380185.666,384090.989,390125.99,401434.679,414752.319,411403.464,415237.926,408093.499,409196.821,410707.097,408029.98,428246.406,427563.064,430357.438,418138.193,421279.817,423549.222,417234.404,445452.683,437946.165,418007.839,431343.544,433544.417,429660.273,351996.091,355386.297,375390.412,409368.484,353691.194,360924.267,373035.321,399957.099,429259.195,433586.441,450329.029,414608.147,420934.245,428282.941,433650.802,450489.898,458731.675,475549.997,442070.35,447624.125,454605.593,475771.243,491299.666,484795.083,503287.044,483535.455,483955.331,488788.259,480418.999,510338.51,502617.538,515293.001,495378.755,497791.682,502167.012,505259.471,530066.494,528111.225,551675.141,517662.983,521145.73,528778.083,534459.807,554983.036,559595.751,569666.597,544721.422,549679.531,554676.298,545034.395,568576.329,567151.971,585878.093,556805.362,560254.232,566660.197,581699.566,593166.616,598197.761,616279.65,587433.091,591021.314,597335.898,599580.334,622866.309,618770.141,632063.108,611223.322,613738.928,618319.973,617831.574,628420.366,632168.435,,623125.97,626140.125,
"Actividades terciarias|48-49---Transportes, correos y almacenamiento|485---Transporte terrestre de pasajeros, excepto por ferrocarril",237439.343,248833.044,246613.185,246250.732,243136.194,244295.191,244784.076,248877.429,264727.599,264598.028,265939.304,256802.514,259401.019,261035.59,252852.098,250234.691,252734.293,253548.678,251543.395,251940.361,252342.44,246473.733,256346.809,260020.803,268326.778,251410.271,254280.448,257792.031,256728.128,273603.485,272736.114,275720.649,265165.807,267689.242,269697.094,266542.638,281264.114,285338.773,278324.307,273903.376,277715.175,277867.458,275422.811,293718.064,300073.788,289920.948,284570.438,289738.221,289783.903,286221.772,300448.764,307435.13,292302.35,293335.268,298035.222,296602.004,298020.528,307797.72,309054.756,293330.589,302909.124,304957.668,302050.898,285250.763,305013.752,303615.24,292548.968,295132.258,297959.918,296607.181,286033.348,295414.318,304199.072,293373.546,290723.833,295215.579,294755.071,298705.68,303022.365,311486.488,293348.075,300864.023,304404.844,301640.652,294199.242,303241.15,307093.47,293955.143,298720.196,301511.287,299622.251,301781.612,322303.477,330190.694,313332.409,312042.545,318091.928,316902.048,319167.074,332082.309,337568.428,326240.277,325624.692,329605.937,328764.522,321265.763,320111.959,324771.759,317164.343,320688.861,322049.827,320828.456,312125.724,306054.546,332788.44,327736.038,309090.135,316989.57,319676.187,319230.082,322901.728,333096.46,328129.542,321065.905,325076.09,325839.453,325457.838,331112.155,338902.487,332108.616,328284.997,331824.16,331895.274,332249.493,327436.044,339170.471,333726.852,329842.769,332952.003,333145.715,338457.988,333446.57,349383.245,346881.533,335952.279,340429.268,342042.334,341823.681,344058.923,343906.074,347066.434,342941.302,343262.893,344213.778,348363.296,349345.549,360797.449,362411.331,348854.423,352835.431,355229.406,364323.728,364199.83,371206.369,372799.37,364261.779,366576.642,368132.324,368744.035,375288.083,369699.9,373389.41,372016.059,371244.006,371780.357,375938.268,382310.22,378221.504,380410.669,379124.244,378823.331,379220.165,374386.075,386667.762,379287.886,,380526.919,380113.908,
"Actividades terciarias|48-49---Transportes, correos y almacenamiento|486-488---Transporte por ductos. Transporte turístico. Servicios relacionados con el transporte",45919.416,47579.38,50395.954,49724.947,46749.398,47964.917,48404.924,45547.977,46449.399,51332.116,51544.416,45998.688,47776.497,48718.477,45347.883,43721.476,46586.786,47391.015,44534.68,45218.715,45761.79,45504.599,45976.444,47579.889,47803.964,45740.522,46353.644,46716.224,45743.315,47295.754,49250.99,51013.237,46519.535,47430.02,48325.824,50546.794,52068.337,54170.265,54708.596,51307.566,52261.799,52873.498,53341.053,53591.406,54908.225,54659.104,53466.23,53946.895,54124.947,54415.772,54712.83,55839.228,55384.222,54564.301,54989.277,55088.013,55485.447,56896.537,57536.465,56457.555,56190.992,56639.483,56594.001,56363.655,57697.475,59059.233,59045.157,57030.565,57706.788,58041.38,57657.463,59575.427,60594.469,61991.729,58616.445,59275.786,59954.772,61501.446,63310.362,64993.625,66670.403,62405.904,63268.478,64118.959,65401.26,66212.85,67809.902,69593.656,65807.055,66474.671,67254.417,69117.617,70974.558,71186.381,72812.412,70046.088,70426.185,71022.742,72194.351,74955.739,75481.679,74819.959,73575.045,74210.59,74362.932,74428.486,73533.576,73048.811,72169.559,73981.031,73670.291,73295.108,67459.255,67392.623,69304.424,72217.311,67425.939,68052.101,69093.403,70397.485,73642.512,73173.802,74527.293,72019.999,72404.6,72935.273,72850.281,76275.737,76554.278,78170.948,74563.009,75226.765,75962.811,75471.032,76474.283,76647.756,79130.789,75972.658,76197.69,76930.965,75858.813,77565.619,77974.934,79037.386,76712.216,77133.122,77609.188,77494.682,80317.658,80529.619,81599.59,78906.17,79447.32,79985.387,80441.371,82593.314,83065.703,84419.476,81517.343,82033.463,82629.966,82468.199,83582.139,85139.65,87134.524,83025.169,83729.996,84581.128,83921.717,88504.691,84391.931,88138.73,86213.204,85606.113,86239.267,87398.176,91388.403,89155.953,89556.563,89393.29,89314.177,89374.774,86504.622,90407.491,87749.286,,88456.057,88220.466,
"Actividades terciarias|48-49---Transportes, correos y almacenamiento|491-492---Servicios postales. Servicios de mensajería y paquetería ",20303.458,20135.107,20409.255,21610.816,20219.283,20282.607,20614.659,22447.507,22566.447,22582.298,23193.24,22506.977,22532.084,22697.373,26168.936,21967.807,21665.922,22313.511,24068.372,23267.555,23029.044,26001.712,25233.613,24786.306,25765.497,25617.663,25340.544,25446.782,30016.036,30642.925,28838.18,30704.283,30329.481,29832.38,30050.356,33278.991,33256.062,34451.478,35265.801,33267.527,33662.177,34063.083,36852.975,36261.173,35696.938,35461.437,36557.074,36270.362,36068.131,38912.187,37342.37,37943.591,39729.268,38127.279,38066.049,38481.854,38848.091,39681.735,39849.014,38718.244,39264.913,39459.613,39274.271,35336.533,35077.764,34601.595,36316.312,35207.149,35005.297,35333.051,37796.707,38342.705,37512.156,35745.096,38069.706,37883.856,37349.166,33967.144,29914.329,27808.866,27509.589,31940.737,30563.446,29799.982,24816.001,26948.149,24310.529,24964.01,25882.075,25358.226,25259.672,21655.032,20432.924,19028.062,19296.994,21043.978,20372.006,20103.253,19253.588,18587.89,18994.892,18931.694,18920.739,18945.457,18942.016,18655.813,18045.373,17738.999,18441.146,18350.593,18146.728,18220.333,19150.639,18482.428,19754.866,21260.775,18816.534,19129.311,19662.177,19225.288,17347.325,18162.287,19721.033,18286.307,18244.967,18613.983,17203.194,17416.155,17045.55,21629.245,17309.675,17221.633,18323.536,17995.785,17808.883,18502.644,21274.441,17902.334,18102.437,18895.438,17635.532,17794.657,17738.865,21661.206,17715.095,17723.018,18707.565,18210.886,17064.084,17713.934,22610.112,17637.485,17662.968,18899.754,19213.361,19170.879,18903.676,24411.455,19192.12,19095.972,20424.843,20488.846,21250.118,21594.648,26324.492,20869.482,21111.204,22414.526,23333.495,22639.728,24149.665,27720.377,22986.612,23374.296,24460.816,24831.127,26136.516,26701.704,29612.97,25483.822,25889.782,26820.579,24307.874,24328.791,26335.279,,24318.333,24990.648,
"Actividades terciarias|48-49---Transportes, correos y almacenamiento|493---Servicios de almacenamiento",5429.307,3314.909,8043.296,5914.993,4372.108,5595.837,5675.626,6217.951,3530.718,6762.713,5012.198,4874.335,5503.794,5380.895,5322.296,2822.031,5131.204,3065.638,4072.164,4425.177,4085.292,3943.724,2993.901,5095.475,3433.636,3468.813,4011.033,3866.684,4223.852,3176.183,6269.063,5545.479,3700.018,4556.366,4803.644,3471.271,4158.232,6247.279,7039.697,3814.752,4625.594,5229.12,3161.355,4977.971,7478.852,6801.442,4069.663,5206.059,5604.905,4336.596,5495.404,7445.754,6694.951,4916,5759.251,5993.176,4202.567,7255.589,7523.574,7431.285,5729.078,6327.243,6603.254,5198.177,7242.644,6888.981,7304.898,6220.411,6443.267,6658.675,5896.069,7718.196,6861.826,7330.721,6807.133,6825.364,6951.703,6187.126,7873.782,7549.949,8581.622,7030.454,7203.619,7548.12,8019.927,10847.043,10586.793,11165.804,9433.485,9817.921,10154.892,9097.779,11649.577,10637.258,11433.766,10373.678,10461.538,10704.595,9185.054,12444.452,12433.92,13366.918,10814.753,11354.475,11857.586,9854.591,12441.009,12005.366,12435.763,11147.8,11433.655,11684.182,9124.156,11077.055,11397.046,12604.171,10100.606,10532.752,11050.607,9475.471,12132.367,12307.688,13116.094,10803.919,11305.175,11757.905,9861.893,11924.401,12119.107,12692.251,10893.147,11301.8,11649.413,9705.845,11840.983,12469.286,12877.909,10773.414,11338.705,11723.506,9932.608,11992.881,12970.439,13654.023,10962.745,11631.976,12137.488,10893.324,12803.095,13853.501,14368.176,11848.21,12516.64,12979.524,11435.228,14107.029,14663.4,14746.615,12771.129,13401.886,13738.068,11364.991,14084.819,14517.702,14647.772,12724.905,13322.504,13653.821,11905.711,15496.446,15581.531,16204.072,13701.079,14327.896,14796.94,11350.295,15117.646,15032.524,14639.855,13233.971,13833.488,14035.08,10728.598,14727.508,15027.419,,12728.053,13494.508,
Actividades terciarias|51---Información en medios masivos,72804.565,77589.552,85346.562,73988.657,75197.059,78580.226,77432.334,74771.979,81310.06,88740.26,78622.377,78041.02,81607.433,80861.169,76481.667,76372.619,82312.538,76281.064,76427.143,78388.941,77861.972,72195.9,80542.681,91626.326,85704.741,76369.291,81454.969,82517.412,80290.393,87157.1,92586.601,93064.098,83723.747,86678.031,88274.548,94084.8,97953.911,102949.743,95407.413,96019.356,98329.485,97598.967,98352.18,106211.03,112646.782,108850.017,102281.605,105736.664,106515.002,109507.595,117249.164,122149.41,115568.187,113378.38,116302.056,116118.589,114737.988,122545.094,125896.22,119638.697,118641.541,121059.767,120704.5,115820.547,127738.433,128861.371,126662.61,121779.49,124140.117,124770.74,123678.26,134506.244,139802.451,143229.564,129092.252,132662.318,135304.13,145258.237,153840.881,162528.773,164677.997,149549.559,153875.964,156576.472,167275.646,176123.505,185243.286,186041.531,171699.576,176214.146,178670.992,185384.426,198016.151,208032.744,212700.847,191700.289,197144.44,201033.542,221252.59,233738.497,249012.087,246238.509,227495.544,234667.725,237560.421,239128.267,254014.587,250313.491,256946.247,246571.427,247818.782,250100.648,250414.361,273268.092,271342.859,269264.56,261841.227,265008.437,266072.468,256875.022,273369.996,268832.59,265514.293,265122.509,266359.203,266147.975,256021.741,280038.745,290235.884,281879.634,268030.243,275432.123,277044.001,288838.404,312576.194,314468.801,328755.757,300707.299,305294.466,311159.789,312650.31,325407.033,328816.479,331889.238,319028.672,322291.274,324690.765,325741.904,342864.373,335208.498,353133.002,334303.139,334604.925,339236.944,361803.494,380151.058,389319.199,454985.173,370977.276,377091.25,396564.731,436320.884,450449.049,477134.689,531802.038,443384.967,454634.874,473926.665,480348.124,491552.993,516448.8,562493.843,485950.559,496116.639,512710.94,492926.454,527832.561,534152.058,606093.027,510379.508,518303.691,540251.025,490119.432,500322.706,555947.04,,495221.069,515463.059,
"Actividades terciarias|51---Información en medios masivos|511---Edición de periódicos, revistas, libros, software y otros materiales, y edición de estas publicaciones integrada con la impresión",11653.414,14534.971,22181.551,14991.868,13094.193,16123.312,15840.451,12202.581,16600.663,22907.349,14738.847,14401.622,17236.864,16612.36,10621.485,10941.935,15658.827,10972.985,10781.71,12407.416,12048.808,7374.471,10057.408,15297.254,11370.255,8715.94,10909.711,11024.847,8405.574,11706.903,18947.153,13246.713,10056.239,13019.877,13076.586,9950.433,12799.255,20255.096,13855.865,11374.844,14334.928,14215.162,10639.559,14327.909,20275.473,15437.779,12483.734,15080.98,15170.18,12419.562,16335.571,21544.589,16602.499,14377.567,16766.574,16725.555,11999.466,16251.386,20498.288,15426.304,14125.426,16249.713,16043.861,10790.542,16408.034,19001.668,16534.56,13599.288,15400.081,15683.701,11385.445,15605.988,17884.651,16300.887,13495.717,14958.695,15294.243,11528.707,16303.782,18622.466,15934.944,13916.245,15484.985,15597.475,11463.622,16293.634,18479.499,16194.696,13878.628,15412.252,15607.863,11496.583,16424.549,18773.771,16510.429,13960.566,15564.968,15801.333,12485.364,17942.608,20303.322,18286.63,15213.986,16910.431,17254.481,13457.502,19381.587,21510.729,18542.541,16419.545,18116.606,18223.09,12920.1,18336.266,20015.695,16190.384,15628.183,17090.687,16865.611,12227.734,18216.907,20269.045,16321.525,15222.321,16904.562,16758.803,12482.513,18399.417,21287.622,17733.64,15440.965,17389.851,17475.798,12896.6,19389.793,21137.254,17948.061,16143.197,17807.882,17842.927,12504.338,19428.64,21251.258,18631.28,15966.489,17728.079,17953.879,13740.961,18420.191,22462.144,19320.084,16080.576,18207.765,18485.845,13976.793,19066.904,21542.51,22186.073,16521.849,18195.402,19193.07,13824.872,20214.651,22977.231,23808.746,17019.762,19005.585,20206.375,13560.763,18040.722,22611.887,23373.448,15800.743,18071.124,19396.705,11804.231,16994.147,22747.567,22901.887,14399.189,17181.982,18611.958,11345.38,15569.546,21355.669,,13457.463,16090.198,
