Descriptores,1993|T1,1993|T2,1993|T3,1993|T4,1993|6 Meses,1993|9 Meses,1993|Anual,1994|T1,1994|T2,1994|T3,1994|T4,1994|6 Meses,1994|9 Meses,1994|Anual,1995|T1,1995|T2,1995|T3,1995|T4,1995|6 Meses,1995|9 Meses,1995|Anual,1996|T1,1996|T2,1996|T3,1996|T4,1996|6 Meses,1996|9 Meses,1996|Anual,1997|T1,1997|T2,1997|T3,1997|T4,1997|6 Meses,1997|9 Meses,1997|Anual,1998|T1,1998|T2,1998|T3,1998|T4,1998|6 Meses,1998|9 Meses,1998|Anual,1999|T1,1999|T2,1999|T3,1999|T4,1999|6 Meses,1999|9 Meses,1999|Anual,2000|T1,2000|T2,2000|T3,2000|T4,2000|6 Meses,2000|9 Meses,2000|Anual,2001|T1,2001|T2,2001|T3,2001|T4,2001|6 Meses,2001|9 Meses,2001|Anual,2002|T1,2002|T2,2002|T3,2002|T4,2002|6 Meses,2002|9 Meses,2002|Anual,2003|T1,2003|T2,2003|T3,2003|T4,2003|6 Meses,2003|9 Meses,2003|Anual,2004|T1,2004|T2,2004|T3,2004|T4,2004|6 Meses,2004|9 Meses,2004|Anual,2005|T1,2005|T2,2005|T3,2005|T4,2005|6 Meses,2005|9 Meses,2005|Anual,2006|T1,2006|T2,2006|T3,2006|T4,2006|6 Meses,2006|9 Meses,2006|Anual,2007|T1,2007|T2,2007|T3,2007|T4,2007|6 Meses,2007|9 Meses,2007|Anual,2008|T1,2008|T2,2008|T3,2008|T4,2008|6 Meses,2008|9 Meses,2008|Anual,2009|T1,2009|T2,2009|T3,2009|T4,2009|6 Meses,2009|9 Meses,2009|Anual,2010|T1,2010|T2,2010|T3,2010|T4,2010|6 Meses,2010|9 Meses,2010|Anual,2011|T1,2011|T2,2011|T3,2011|T4,2011|6 Meses,2011|9 Meses,2011|Anual,2012|T1,2012|T2,2012|T3,2012|T4,2012|6 Meses,2012|9 Meses,2012|Anual,2013|T1,2013|T2,2013|T3,2013|T4,2013|6 Meses,2013|9 Meses,2013|Anual,2014|T1,2014|T2,2014|T3,2014|T4,2014|6 Meses,2014|9 Meses,2014|Anual,2015|T1,2015|T2,2015|T3,2015|T4,2015|6 Meses,2015|9 Meses,2015|Anual,2016|T1,2016|T2,2016|T3,2016|T4,2016|6 Meses,2016|9 Meses,2016|Anual,2017|T1<R>,2017|T2<R>,2017|T3<R>,2017|T4<R>,2017|6 Meses<R>,2017|9 Meses<R>,2017|Anual<R>,2018|T1<R>,2018|T2<R>,2018|T3<R>,2018|T4<R>,2018|6 Meses<R>,2018|9 Meses<R>,2018|Anual<R>,2019|T1<R>,2019|T2<R>,2019|T3<P>,2019|T4,2019|6 Meses,2019|9 Meses,2019|Anual
Actividades secundarias|31-33---Industrias manufactureras|315---Fabricación de prendas de vestir|3152---Confección de prendas de vestir,12291.897,13220.763,12988.916,14263.839,12756.33,12833.859,13191.354,11901.938,14193.241,12851.116,15649.47,13047.59,12982.098,13648.941,13801.476,14348.377,14700.616,18781.619,14074.927,14283.49,15408.022,16874.82,19318.355,19361.036,23892.661,18096.588,18518.07,19861.718,19547.929,24215.786,24798.229,28148.9,21881.858,22853.981,24177.711,23594.469,26537.633,28232.576,32572.55,25066.051,26121.559,27734.307,26870.455,32038.238,33238.442,35140.525,29454.347,30715.712,31821.915,32084.312,36791.533,36274.215,37066.177,34437.923,35050.02,35554.059,35098.679,39174.64,35308.561,37573.532,37136.66,36527.293,36788.853,32396.483,36856.761,34179.072,37028.448,34626.622,34477.439,35115.191,32370.948,34276.998,34230.63,36329.812,33323.973,33626.192,34302.097,35275.73,36673.188,36586.973,37678.174,35974.459,36178.63,36553.516,32994.145,35851.366,35570.32,35718.205,34422.756,34805.277,35033.509,35528.963,36301.512,37592.88,37172.185,35915.238,36474.452,36648.885,35827.415,35224.693,37819.452,36417.796,35526.054,36290.52,36322.339,37588.885,41507.143,41894.053,42146.292,39548.014,40330.027,40784.093,40782.029,40200.201,41105.728,41398.878,40491.115,40695.986,40871.709,38840.878,41858.475,43540.084,43219.895,40349.677,41413.146,41864.833,40049.215,41804.021,43885.652,47146.299,40926.618,41912.963,43221.297,45369.833,45133.585,49466.225,51025.632,45251.709,46656.548,47748.819,44022.988,47190.024,51009.12,52896.568,45606.506,47407.377,48779.675,49511.207,48437.968,53445.164,55299.837,48974.588,50464.78,51673.544,53452.949,57326.781,66091.988,67630.11,55389.865,58957.239,61125.457,60353.745,63731.305,65894.07,66387.036,62042.525,63326.373,64091.539,63815.466,63927.104,66521.05,66276.232,63871.285,64754.54,65134.963,63952.749,68365.745,70273.93,70923.785,66159.247,67530.808,68379.052,65343.524,67051.612,71198.339,,66197.568,67864.492,
Actividades secundarias|31-33---Industrias manufactureras|315---Fabricación de prendas de vestir|3159---Confección de accesorios de vestir y otras prendas de vestir no clasificados en otra parte,250.837,294.943,313.075,283.75,272.89,286.285,285.651,237.502,305.013,328.079,345.594,271.258,290.198,304.047,339.012,416.797,538.859,553.608,377.905,431.556,462.069,501.303,601.176,681.7,668.261,551.24,594.726,613.11,555.659,741.126,890.341,854.502,648.393,729.042,760.407,743.996,881.873,1033.359,997.944,812.935,886.409,914.293,840.108,1037.75,1176.393,1054.789,938.929,1018.084,1027.26,966.983,1213.143,1308.172,1177.559,1090.063,1162.766,1166.464,1072.067,1302.597,1335.563,1192.345,1187.332,1236.742,1225.643,999.965,1328.326,1354.875,1201.83,1164.146,1227.722,1221.249,1073.724,1269.894,1406.501,1330.337,1171.809,1250.04,1270.114,1279.555,1533.199,1604.637,1417.697,1406.377,1472.464,1458.772,1218.795,1394.894,1486.819,1452.5,1306.845,1366.836,1388.252,1519.638,1542.551,1555.399,1522.967,1531.095,1539.196,1535.139,1568.727,1561.127,1591.374,1495.772,1564.927,1573.743,1554.25,1591.654,1693.479,1550.539,1504.652,1642.567,1611.891,1585.081,1647.122,1597.442,1617.467,1567.286,1622.282,1620.677,1607.329,1648.095,1769.761,1852.905,1875.023,1708.928,1756.92,1786.446,1810.336,2044.135,1969.992,2096.229,1927.236,1941.488,1980.173,2180.002,2093.895,2426.327,2406.176,2136.949,2233.408,2276.6,2177.918,2504.991,2590.818,2607.377,2341.455,2424.576,2470.276,2434.057,2344.668,2682.825,2621.341,2389.363,2487.183,2520.723,2741.858,2800.294,3199.999,3067.049,2771.076,2914.05,2952.3,2971.886,3181.818,3162.417,3199.696,3076.852,3105.374,3128.954,3184.739,3387.54,3347.712,3376.925,3286.14,3306.664,3324.229,3209.332,3656.669,3450.63,3591.641,3433.001,3438.877,3477.068,3093.831,3384.048,3700.722,,3238.94,3392.867,
"Actividades secundarias|31-33---Industrias manufactureras|316---Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos",5048.528,5072.656,5506.391,5400.413,5060.592,5209.192,5256.997,5311.31,5588.968,5466.176,5542.55,5450.139,5455.485,5477.251,6141.489,6015.008,7337.715,7414.552,6078.249,6498.071,6727.191,8427.576,8858.722,9363.466,9850.46,8643.149,8883.255,9125.056,10962.387,11836.812,11796.408,11770.069,11399.6,11531.869,11591.419,13199.938,12663.441,12564.703,13222.118,12931.69,12809.361,12912.55,14041.815,14953.425,14501.051,14122.921,14497.62,14498.764,14404.803,15943.432,16046.693,15196.671,14199.3,15995.063,15728.932,15346.524,15578.89,14990.635,14523.916,14162.687,15284.763,15031.147,14814.032,14679.339,15866.411,15660.866,15693.041,15272.875,15402.205,15474.914,16015.438,15764.054,15442.377,15714.131,15889.746,15740.623,15734,16216.568,15834.601,16815.846,16544.634,16025.585,16289.005,16352.912,15864.889,17133.562,16945.341,17364.28,16499.226,16647.931,16827.018,18053.466,17790.312,18357.324,17754.498,17921.889,18067.034,17988.9,17262.124,17616.434,18402.973,17434.417,17439.279,17760.51,17678.987,17342.28,17670.715,17951.991,17607.318,17506.498,17654.995,17643.076,16640.086,17337.378,18286.343,18449.109,16988.732,17421.269,17678.229,18687.84,19592.158,20124.104,19390.45,19139.999,19468.034,19448.638,19651.699,20408.875,21277.888,21012.518,20030.287,20446.154,20587.745,22494.227,22320.537,23454.426,22542.503,22407.382,22756.397,22702.923,22434.038,23722.273,23651.682,23327.766,23078.156,23269.331,23283.94,22612.977,22806.107,24530.368,24007.913,22709.542,23316.484,23489.341,24325.505,26316.498,26773.761,26272.681,25321.002,25805.255,25922.111,26150.383,27138.61,25924.071,26584.14,26644.497,26404.355,26449.301,27305.422,27017.465,28173.147,27585.582,27161.444,27498.678,27520.404,26365.197,29211.939,29051.21,27917.111,27788.568,28209.449,28136.364,27696.925,27983.972,28886.234,,27840.449,28189.044,
"Actividades secundarias|31-33---Industrias manufactureras|316---Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos|3161---Curtido y acabado de cuero y piel",719.367,680.798,812.613,799.065,700.083,737.593,752.961,811.59,945.693,987.79,920.471,878.642,915.024,916.386,1099.082,1329.597,1524.29,1474.815,1214.34,1317.656,1356.946,1806.55,1972.979,2300.512,2147.299,1889.765,2026.68,2056.835,2335.511,2548.395,2767.257,2401.873,2441.953,2550.388,2513.259,2947.751,2729.527,3093.921,2814.512,2838.639,2923.733,2896.428,2971.912,2981.066,3347.964,3008.458,2976.489,3100.314,3077.35,2639.4,2701.663,3044.127,2697.734,2670.532,2795.063,2770.731,2730.467,2503.712,2799.736,2671.797,2617.09,2677.972,2676.428,2307.42,2543.918,3417.245,3106.525,2425.669,2756.194,2843.777,2948.745,2791.283,3088.524,3089.792,2870.014,2942.851,2979.586,2625.062,2628.247,3242.169,2750.586,2626.655,2831.826,2811.516,2585.799,2782.641,2958.413,3116.283,2684.22,2775.618,2860.784,2827.018,2859.721,2922.323,2793.601,2843.37,2869.687,2850.666,2500.481,2804.431,3025.655,2896.008,2652.456,2776.856,2806.644,2757.455,3052.024,2998.771,3204.106,2904.74,2936.083,3003.089,2666.229,2756.261,3137.198,3223.832,2711.245,2853.229,2945.88,3094.533,3064.42,3034.028,2844.539,3079.477,3064.327,3009.38,2999.778,3113.504,3454.026,3307.86,3056.641,3189.103,3218.792,3663.136,3756.71,3569.284,3379.321,3709.923,3663.043,3592.113,3548.415,4242.82,4123.347,4489.742,3895.618,3971.527,4101.081,4086.864,4088.781,4366.692,4671.848,4087.823,4180.779,4303.546,5264.45,6010.889,6120.076,6073.985,5637.67,5798.472,5867.35,6191.889,6396.715,6179.263,5970.145,6294.302,6255.956,6184.503,6212.099,6488.025,6265.474,6102.462,6350.062,6321.866,6267.015,6129.417,7010.11,6369.477,6579.263,6569.764,6503.001,6522.067,6367.062,6700.073,6645.66,,6533.568,6570.932,
"Actividades secundarias|31-33---Industrias manufactureras|316---Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos|3162---Fabricación de calzado",3755.003,3822.537,4265.462,4002.058,3788.77,3947.667,3961.265,3966.276,4129.776,3899.063,3876.885,4048.026,3998.372,3968,4307.361,3882.328,4787.93,4928.836,4094.845,4325.873,4476.614,5373.413,5571.099,5915.008,6366.113,5472.256,5619.84,5806.408,7310.63,7835.531,7753.303,7890.52,7573.081,7633.155,7697.496,8712.418,8224.583,7873.62,8394.411,8468.501,8270.207,8301.258,9019.585,9825.492,9561.897,9106.027,9422.539,9468.991,9378.25,10986.102,11177.597,10538.001,9838.44,11081.85,10900.567,10635.035,10818.627,10833.854,10410.288,9710.887,10826.241,10687.59,10443.414,10475.17,11424.211,10570.734,10785.673,10949.691,10823.372,10813.947,11038.384,11212.939,10614.904,10687.073,11125.662,10955.409,10888.325,11767.338,11198.685,11796.398,11720.327,11483.012,11587.474,11620.687,11413.567,12327.899,11745.003,11525.266,11870.733,11828.823,11752.934,12969.155,12839.685,13111.589,12411.687,12904.42,12973.476,12833.029,12572.583,12028.896,12778.226,12179.012,12300.74,12459.902,12389.679,12205.125,12485.735,12674.613,11883.915,12345.43,12455.158,12312.347,12096.377,12541.845,13168.157,13126.008,12319.111,12602.126,12733.097,13772.042,14421.357,14899.138,13964.135,14096.7,14364.179,14264.168,14382.006,15006.597,15289.322,14985.903,14694.302,14892.642,14915.957,16102.845,16135.771,17312.727,16495.489,16119.308,16517.114,16511.708,16691.332,17296.816,17150.561,16555.57,16994.074,17046.236,16923.57,16144.76,16487.767,17590.284,16625.362,16316.264,16740.937,16712.043,16431.213,17777.655,17899.399,17405.458,17104.434,17369.422,17378.431,17628.857,17934.349,17143.025,17132.869,17781.603,17568.744,17459.775,17730.004,18054.247,19409.299,18432.381,17892.126,18397.85,18406.483,17493.389,19491.248,20069.207,18477.128,18492.319,19017.948,18882.743,18158.731,19144.43,19984.145,,18651.581,19095.769,
"Actividades secundarias|31-33---Industrias manufactureras|316---Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos|3169---Fabricación de otros productos de cuero, piel y materiales sucedáneos",574.157,569.321,428.316,599.29,571.739,523.931,542.771,533.444,513.499,579.323,745.194,523.472,542.089,592.865,735.045,803.083,1025.495,1010.9,769.064,854.541,893.631,1247.613,1314.644,1147.946,1337.048,1281.129,1236.734,1261.813,1316.245,1452.887,1275.848,1477.676,1384.566,1348.327,1380.664,1539.769,1709.331,1597.163,2013.194,1624.55,1615.421,1714.864,2050.318,2146.868,1591.19,2008.436,2098.593,1929.459,1949.203,2317.931,2167.433,1614.543,1663.125,2242.682,2033.302,1940.758,2029.796,1653.07,1313.892,1780.003,1841.433,1665.586,1694.19,1896.749,1898.281,1672.887,1800.842,1897.515,1822.639,1817.19,2028.309,1759.833,1738.948,1937.266,1894.071,1842.363,1866.089,1824.168,2007.669,1777.279,2073.721,1915.919,1869.705,1920.709,1865.524,2023.022,2241.924,2722.73,1944.273,2043.49,2213.3,2257.293,2090.906,2323.411,2549.21,2174.1,2223.87,2305.205,2189.059,2783.107,2599.092,2359.397,2486.083,2523.753,2482.664,2379.7,2132.956,2278.607,2519.296,2256.328,2263.754,2327.64,1877.48,2039.271,1980.988,2099.269,1958.376,1965.913,1999.252,1821.264,2106.381,2190.939,2581.776,1963.823,2039.528,2175.09,2269.915,2288.775,2534.539,2718.755,2279.345,2364.41,2452.996,2728.246,2428.055,2572.415,2667.692,2578.151,2576.239,2599.102,2194.29,2182.636,2377.774,2282.455,2188.463,2251.567,2259.289,2381.353,2229.559,2573.393,2710.702,2305.456,2394.768,2473.752,2629.842,2527.954,2754.287,2793.238,2578.898,2637.361,2676.33,2329.636,2807.546,2601.783,3481.126,2568.591,2579.655,2805.023,3363.319,2475.192,2498.374,3050.739,2919.256,2778.962,2846.906,2742.39,2710.581,2612.526,2860.719,2726.486,2688.499,2731.554,3171.132,2139.469,2256.428,,2655.301,2522.343,
Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera,6329.12,4776.614,3806.892,4261.53,5552.867,4970.875,4793.539,5593.381,5339.266,3989.461,4675.212,5466.324,4974.036,4899.33,5456.187,5629.546,5436.744,6500.675,5542.867,5507.492,5755.788,8376.108,8418.056,7452.349,9168.667,8397.082,8082.171,8353.795,9496.391,11590.119,10760.799,11651.799,10543.255,10615.77,10874.777,13019.189,11600.943,12096.067,14286.13,12310.066,12238.733,12750.582,16224.43,13685.723,14558.546,14761.186,14955.077,14822.9,14807.471,18059.223,15125.978,15485.878,16654.568,16592.601,16223.693,16331.412,17834.587,14185.414,15320.032,15763.431,16010.001,15780.011,15775.866,14753.007,14254.583,14127.834,14251.948,14503.795,14378.475,14346.843,14590.102,13858.123,14038.057,15155.746,14224.113,14162.094,14410.507,15121.153,14982.766,15822.953,15827.928,15051.96,15308.957,15438.7,16685.731,16707.548,16172.379,15957.35,16696.64,16521.886,16380.752,17879.708,16511.917,16881.978,16946.469,17195.813,17091.201,17055.018,20277.551,18545.545,18448.687,17943.461,19411.548,19090.594,18803.811,18957.454,18748.198,16715.548,17007.016,18852.826,18140.4,17857.054,18285.758,18258.256,17450.686,16561.94,18272.007,17998.233,17639.16,17032.01,19780.203,18277.262,19457.72,18406.107,18363.158,18636.799,19118.016,22070.48,20756.313,20140.092,20594.248,20648.27,20521.225,21550.79,25404.911,24570.21,25775.349,23477.851,23841.97,24325.315,23523.276,24575.184,24434.464,24734.011,24049.23,24177.641,24316.734,23567.824,26247.848,25318.458,25565.426,24907.836,25044.71,25174.889,27153.008,29327.584,27572.512,28092.896,28240.296,28017.701,28036.5,27411.504,31933.09,29474.63,29482.204,29672.297,29606.408,29575.357,32751.891,34623.448,32844.21,30066.771,33687.67,33406.516,32571.58,32658.723,33672.38,33403.487,30841.729,33165.552,33244.863,32644.08,33763.101,35487.836,34965.812,,34625.469,34738.916,
Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera|3211---Aserrado y conservación de la madera,3554.681,2650.564,1124.863,1545.931,3102.623,2443.369,2219.01,2580.558,2812.692,1571.293,2245.889,2696.625,2321.514,2302.608,3086.185,2957.61,2516.766,2803.775,3021.898,2853.52,2841.084,4821.538,4503.246,3107.757,4033.57,4662.392,4144.18,4116.528,4634.682,6085.617,5094.582,5900.762,5360.15,5271.627,5428.911,7401.53,6045.906,6113.436,7524.736,6723.718,6520.291,6771.402,9584.863,6999.725,7440.785,8010.695,8292.294,8008.458,8009.017,11374.654,8159.977,8645.571,9323.986,9767.316,9393.401,9376.047,11151.932,8025.288,8371.029,8909.218,9588.61,9182.75,9114.367,8468.116,7773.612,7153.078,7028.291,8120.864,7798.269,7605.774,8146.995,7514.37,7229.181,7516.026,7830.683,7630.182,7601.643,8263.309,7733.295,7692.642,6958.353,7998.302,7896.415,7661.9,8460.255,8623.604,7954.494,7385.115,8541.93,8346.118,8105.867,9277.793,7940.122,8141.255,8625.694,8608.958,8453.057,8496.216,11937.261,10020.669,9594.611,8985.171,10978.965,10517.514,10134.428,10182.322,9961.608,8308.721,8992.018,10071.965,9484.217,9361.167,10167.163,10413.616,9708.287,9026.745,10290.39,10096.355,9828.953,9170.441,11753.326,10653.697,11930.14,10461.884,10525.821,10876.901,11561.262,14278.426,13093.809,12111.03,12919.844,12977.832,12761.132,12636.317,16211.103,15228.968,16281.732,14423.71,14692.129,15089.53,13644.345,14410.397,14546.741,14600.69,14027.371,14200.494,14300.543,13301.792,15788.266,14807.049,15011.009,14545.029,14632.369,14727.029,15419.759,17253.825,15020.38,15206.197,16336.792,15897.988,15725.04,14186.842,18164.996,15621.373,15481.544,16175.919,15991.07,15863.689,18060.273,19534.634,18205.237,15699.52,18797.454,18600.048,17874.916,17546.31,17963.353,17613.422,14854.564,17754.832,17707.695,16994.412,17773.073,18217.355,17425.924,,17995.214,17805.451,
Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera|3212---Fabricación de laminados y aglutinados de madera,161.326,182.699,195.232,200.608,172.013,179.752,184.966,171.817,182.319,199.621,244.488,177.068,184.586,199.561,248.13,252.822,261.589,320.079,250.476,254.18,270.655,325.17,331.327,372.324,424.115,328.249,342.94,363.234,424.65,447.931,499.142,547.986,436.291,457.241,479.927,487.457,491.392,545.608,566.279,489.425,508.152,522.684,527.861,519.248,586.267,615.316,523.555,544.459,562.173,530.643,490.126,535.933,539.978,510.385,518.901,524.17,412.683,381.794,403.577,431.194,397.239,399.351,407.312,371.735,404.398,408.533,436.134,388.067,394.889,405.2,358.241,323.503,377.302,444.63,340.872,353.015,375.919,426.031,495.963,572.887,563.544,460.997,498.294,514.606,526.302,558.686,595.399,578.25,542.494,560.129,564.659,526.559,491.703,506.761,488.35,509.131,508.341,503.343,465.566,483.656,530.472,509.073,474.611,493.231,497.192,514.154,507.317,480.861,509.529,510.736,500.777,502.965,499.588,480.677,496.942,488.305,490.133,492.402,491.378,465.39,482.185,451.338,472.36,473.788,466.304,467.818,535.591,570.445,545.586,581.706,553.018,550.541,558.332,680.097,652.898,656.798,631.191,666.498,663.264,655.246,738.683,765.374,821.116,844.89,752.029,775.058,792.516,702.69,766.45,709.356,662.487,734.57,726.165,710.246,714.487,721.849,828.782,853.691,718.168,755.039,779.702,890.482,1004.331,906.638,914.382,947.407,933.817,928.958,937.152,959.4,916.827,930.429,948.276,937.793,935.952,920.797,1005.111,950.716,997.737,962.954,958.875,968.59,949.644,977.048,978.477,,963.346,968.39,
Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera|3219---Fabricación de otros productos de madera,2613.113,1943.351,2486.797,2514.991,2278.232,2347.754,2389.563,2841.006,2344.255,2218.547,2184.835,2592.631,2467.936,2397.161,2121.872,2419.114,2658.39,3376.821,2270.493,2399.792,2644.049,3229.4,3583.483,3972.267,4710.982,3406.442,3595.05,3874.033,4437.059,5056.57,5167.075,5203.051,4746.815,4886.901,4965.939,5130.202,5063.645,5437.022,6195.116,5096.924,5210.29,5456.496,6111.706,6166.75,6531.494,6135.174,6139.228,6269.983,6236.281,6153.926,6475.875,6304.375,6790.604,6314.901,6311.392,6431.195,6269.971,5778.332,6545.425,6423.019,6024.152,6197.909,6254.187,5913.157,6076.573,6566.223,6787.523,5994.865,6185.318,6335.869,6084.867,6020.249,6431.574,7195.09,6052.558,6178.897,6432.945,6431.813,6753.507,7557.425,8306.031,6592.66,6914.248,7262.194,7699.174,7525.259,7622.485,7993.986,7612.217,7615.639,7710.226,8075.357,8080.093,8233.961,7832.425,8077.725,8129.804,8055.459,7874.724,8041.22,8323.603,8449.217,7957.972,8079.849,8172.191,8260.978,8279.274,7925.967,7505.47,8270.126,8155.406,7992.922,7619.006,7363.963,7245.457,7046.889,7491.485,7409.475,7318.829,7396.179,7544.692,7172.227,7055.221,7470.436,7371.033,7292.08,7021.163,7221.608,7116.918,7447.355,7121.386,7119.896,7201.761,8234.376,8540.91,8684.445,8862.426,8387.643,8486.577,8580.539,9140.248,9399.413,9066.607,9288.431,9269.831,9202.089,9223.675,9563.342,9693.131,9802.053,9891.93,9628.237,9686.175,9737.614,11018.762,11351.911,11723.351,12033.008,11185.337,11364.675,11531.758,12334.18,12763.763,12946.619,13086.278,12548.972,12681.521,12782.71,13754.466,14129.413,13722.146,13436.823,13941.94,13868.675,13760.712,14191.616,14703.917,14839.35,14989.428,14447.767,14578.294,14681.078,15040.383,16293.432,16561.41,,15666.908,15965.075,
Actividades secundarias|31-33---Industrias manufactureras|322---Industria del papel,4486.144,4627.107,4466.692,4209.598,4556.626,4526.648,4447.385,4440.43,4821.795,5136.109,5112.211,4631.113,4799.445,4877.636,6331.685,8520.033,8687.358,9402.896,7425.859,7846.359,8235.493,10374.591,10087.34,10038.558,10234.034,10230.966,10166.83,10183.631,10348.257,11045.113,12083.126,12088.345,10696.685,11158.832,11391.21,12426.915,13033.307,14294.017,14658.529,12730.111,13251.413,13603.192,14808.21,15840.367,16219.204,16969.587,15324.289,15622.594,15959.342,17402.921,18343.901,18927.517,18550.836,17873.411,18224.78,18306.294,18688.677,19075.071,18911.861,18743.243,18881.874,18891.87,18854.713,18173.069,19692.14,19690.408,19186.067,18932.605,19185.206,19185.421,19819.299,20550.912,20663.391,21162.386,20185.106,20344.534,20548.997,21351.992,23252.487,24747.701,24966.172,22302.24,23117.393,23579.588,24587.387,26730.764,26394.234,25781.463,25659.076,25904.128,25873.462,26493.758,27920.853,28380.424,28471.689,27207.306,27598.345,27816.681,29347.201,30826.677,30694.756,31125.837,30086.939,30289.545,30498.618,31755.065,33156.962,33058.43,34296.826,32456.014,32656.819,33066.821,35277.527,35585.69,35318.518,35872.721,35431.609,35393.912,35513.614,36462.715,39159.809,39628.282,38935.546,37811.262,38416.935,38546.588,39210.602,40252.588,39675.815,39544.439,39731.595,39713.002,39670.861,41476.627,43893.606,43555.743,44068.916,42685.117,42975.325,43248.723,44463.226,45877.411,45295.631,45325.196,45170.319,45212.089,45240.366,46098.274,47368.549,47109.941,48635.368,46733.412,46858.921,47303.033,50434.428,52307.769,53485.32,54643.862,51371.099,52075.839,52717.845,57607.786,59104.161,58626.774,59502.575,58355.974,58446.24,58710.324,63237.747,64500.615,65008.659,64880.286,63869.181,64249.007,64406.827,67310.591,70991.892,70844.379,71040.845,69151.242,69715.621,70046.927,72961.894,73164.612,72061.898,,73063.253,72729.468,
"Actividades secundarias|31-33---Industrias manufactureras|322---Industria del papel|3221---Fabricación de pulpa, papel y cartón",1958.535,2126.725,2013.944,1789.275,2042.63,2033.068,1972.12,1858.237,2119.995,2303.909,2402.723,1989.116,2094.047,2171.216,3191.735,4307.098,4388.4,4669.127,3749.417,3962.411,4139.09,5057.223,4663.531,4540.841,4631.609,4860.377,4753.865,4723.301,4422.194,4611.274,5280.703,5320.609,4516.734,4771.39,4908.695,5570.342,5581.658,6230.868,6163.228,5576,5794.289,5886.524,6247.444,6762.038,6853.994,7322.488,6504.741,6621.159,6796.491,7653.037,7771.676,7778.279,7722.097,7712.357,7734.331,7731.272,7621.423,7436.067,7193.287,7002.434,7528.745,7416.926,7313.303,6630.207,7034.619,7163.926,7164.717,6832.413,6942.917,6998.367,7488.814,7686,7580.232,7875.95,7587.407,7585.015,7657.749,8147.567,8533.46,9215.281,9440.916,8340.514,8632.103,8834.306,9640.772,10169.881,9647.822,9430.905,9905.327,9819.492,9722.345,9785.093,10229.378,10374.718,10076.391,10007.236,10129.73,10116.395,10461.956,10649.954,10607.103,10707.932,10555.955,10573.004,10606.736,11082.281,11749.325,11742.843,11825.439,11415.803,11524.816,11599.972,11896.446,12475.714,12472.01,12280.942,12186.08,12281.39,12281.278,12404.774,13530.892,13675.037,13877.756,12967.833,13203.568,13372.115,14127.884,13821.044,13683.304,13320.312,13974.464,13877.411,13738.136,14116.154,14732.208,14937.116,15061.55,14424.181,14595.159,14711.757,15195.334,15543.022,15167.989,15195.498,15369.178,15302.115,15275.461,15346.372,15760.978,15771.105,15802.121,15553.675,15626.152,15670.144,16709.832,17104.279,17338.179,18014.398,16907.056,17050.763,17291.672,19970.534,19632.111,19307.246,19902.021,19801.323,19636.63,19702.978,21652.322,22102.393,22633.612,22635.013,21877.358,22129.442,22255.835,23211.747,24855.371,24561.09,25024.056,24033.559,24209.403,24413.066,25476.565,25290.249,24698.268,,25383.407,25155.027,
