Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017<R>,2018<P>
"Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",0.097981342642,0.100642240321,0.094900434549,0.090151998585,0.075814087696,0.067419633585,0.074283013251,0.081988858124,0.076053758973,0.078151027252,0.080173965155,0.069906547423,0.065784320321,0.066802541023,0.079457849317,0.073237726606
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,0.059193187787,0.062237744529,0.051538347311,0.051466247468,0.056238176779,0.053683237705,0.050648959451,0.047339303052,0.037805639765,0.03814597403,0.039902673354,0.045407920372,0.041221813445,0.039990917516,0.037784719184,0.034735537554
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,0.04563708789,0.047635668175,0.048017697272,0.046627969874,0.041971996132,0.039042770487,0.043521060109,0.043177515638,0.03470828366,0.033477137165,0.03480983215,0.030899346567,0.03503824528,0.025635136,0.027214198384,0.028428033812
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,0.155503548802,0.149420794581,0.15166083823,0.144623560789,0.121333618437,0.128620537003,0.122227291221,0.142027511171,0.197644903775,0.231675318069,0.204407132139,0.197361561055,0.234466215867,0.231577518209,0.197662579261,0.209421648549
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,0.254042659998,0.265554756685,0.30534971973,0.272824890899,0.255281978995,0.279295536027,0.269377158655,0.232235693681,0.246188943552,0.1809739893,0.14442733243,0.130453894195,0.169033324388,0.139277683379,0.146501165022,0.13029821407
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,0.18014994678,0.213706485273,0.232584106066,0.227441847067,0.230490564029,0.42121034296,0.313089673745,0.333504025144,0.324724754804,0.270537728887,0.184779567154,0.133587439516,0.116548019123,0.127314385785,0.130717506945,0.138020101567
"Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",0.011236712326,0.11418511011,0.101573751241,0.10641791568,0.106285525455,0.317040895537,0.33928101908,0.259980028633,0.230914209965,0.298980383618,0.293754993167,0.244478687966,0.279434300255,0.354970864287,0.377995336636,0.342821429847
"Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",0.093818994808,0.071418268781,0.078382528612,0.072015901111,0.060772607082,0.057333063647,0.060581826218,0.063079748201,0.058304327335,0.055885497359,0.056184232918,0.051329026174,0.05166497558,0.046724991532,0.051100596903,0.051555547532
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,0.03445615242,0.037217567855,0.040988801129,0.043416097902,0.038300479653,0.040113020199,0.044467698627,0.047547803938,0.042851866548,0.036177201167,0.03431323638,0.038536910087,0.030150817761,0.036719579865,0.043426696651,0.056794885629
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,62.70774322195,64.779071751886,67.377330102329,67.304792060878,66.054653027228,65.56126692502,66.347432199713,66.826746422279,65.342561027629,66.970751233905,67.448184442582,68.83030150134,69.311070645243,69.858348796974,68.986111464688,68.905625355454
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|43---Comercio al por mayor<C1>,6.181665218018,6.32454661665,6.507794456636,6.831381857486,6.584543279302,6.573260292704,6.912270890686,7.38102325623,8.081853941311,8.602772982869,7.894645479076,8.198275458253,8.53408319298,10.881735946299,11.283609521359,11.48916089348
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|46---Comercio al por menor<C1>,7.941545855547,9.121120600907,9.810552849764,9.593669910223,10.140845885327,10.500457760438,9.197732820501,10.169178030114,10.540697500326,10.458186578056,11.090802580364,11.535863783573,11.552522299073,12.066018122368,13.279372502323,13.250727995556
"Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",6.928219835179,7.452896687722,8.07193678277,8.603737844851,8.295081482126,7.975349923251,7.666898296804,8.551597981651,8.480449474786,9.190111746314,9.935791917009,10.42854034321,10.656754859676,10.630257351726,10.371989624718,10.715903258253
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|51---Información en medios masivos<C1>,0.708556634425,0.747885715796,0.855009398151,1.012137898653,1.128268089802,1.143590784443,1.225129542087,1.215615031866,1.064171641527,1.051604656149,1.063120757018,1.047335470277,0.900387346647,0.758053921794,0.684862459841,0.678660914436
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|52---Servicios financieros y de seguros<C1>,1.488289184403,1.639680388273,2.010894830369,2.090824444735,2.507258931923,2.076790599805,2.17618823951,2.269995780189,2.072950004689,2.313498935126,2.410518528459,2.298260228705,2.386874093263,2.423609041893,2.50399864237,2.473118017195
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,14.699035060402,14.519519899761,14.222041051276,13.9254300838,13.414390476605,13.566142324094,14.093864238604,13.41852030241,12.770759575779,12.518427965378,12.602631524429,12.467906539592,12.334184939527,11.514421076574,10.573977252211,10.171210037982
"Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",1.131442807807,1.245992466641,1.366349188656,1.306295871989,1.116726204139,1.265489482441,1.237311245142,1.029759811506,1.007137144395,1.003957610526,1.045639273314,1.053764158627,1.039596603124,0.922355670049,0.835408757408,1.035017960838
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|55---Corporativos<C1>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos y desechos, y servicios de remediación<C1>",2.534381783279,2.599332545718,2.650886160846,2.341718912001,2.176114925574,2.07162077534,2.14399493246,2.01090188032,2.041570735346,2.087923042211,2.149484164972,2.080662698117,2.01700609576,1.871846936657,1.818172461669,1.798335321424
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|61---Servicios educativos<C1>,5.375173721664,5.300644001995,5.521601048579,5.286897579544,5.17810615708,5.353366192236,5.419873233706,5.26378592424,4.779056224686,5.013300129059,5.23379127266,5.19326868472,5.365028200437,5.047242031453,4.663987143215,4.550056707431
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,2.665327247459,2.699690716088,2.590158565488,2.521124106063,2.657209219325,2.90550538129,3.08559180315,3.002905199215,2.810504403155,2.842943435864,2.758780923451,2.586034672114,2.580527179788,2.585881788186,2.446357842733,2.446315984862
"Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",0.289437722817,0.290663017065,0.284248560043,0.304575157171,0.310430768399,0.29838470504,0.304153588468,0.301825607692,0.27313851564,0.263644167261,0.275548304625,0.259973422149,0.271363282803,0.248209012874,0.224810502343,0.221328384473
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,4.575633415914,4.518143591855,4.864337239491,4.962651102201,4.291930028269,3.461211962666,3.799255440695,3.558000399142,3.474493223452,3.47229716052,3.143395441421,3.564789524888,3.443218847326,3.375035367058,3.466509394076,3.302445711363
Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,2.493474107919,2.62935587689,2.669899324914,2.582841919403,2.437151316485,2.341936580874,2.418612791356,2.356461920489,2.185930573063,2.198145756471,2.18059796825,2.254144054123,2.241216709829,2.080113320681,1.915639259789,1.856273950457
"Valores corrientes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",5.695560627118,5.689599626525,5.951620645348,5.941505372758,5.816596262872,6.0281601604,6.666555136543,6.297175297216,5.759848069474,5.953937068101,5.663436307534,5.861482462992,5.988306995008,5.453569209362,4.917416100633,4.917070217704
Índice base 2013=100|B.1bV---Valor agregado bruto|Total<C1>,63.526854662865,66.984269755469,70.865873332586,74.087036820152,78.028566280093,83.076733423456,86.088273036578,88.912589930225,92.76904856263,96.66022161692,100,103.018262815135,106.232309709085,112.547091234919,121.607896853049,128.507439550989
Índice base 2013=100|B.1bV---Valor agregado bruto|Actividades primarias<C1>,62.018616225397,63.640858969036,71.37424123318,72.220206754813,79.588911636715,87.121575253824,90.075417056974,96.423300949351,99.771840934222,95.731503786498,100,102.870591115203,108.847495945348,135.338768876113,138.42991720552,154.046763743151
"Índice base 2013=100|B.1bV---Valor agregado bruto|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",62.018616225397,63.640858969036,71.37424123318,72.220206754813,79.588911636715,87.121575253824,90.075417056974,96.423300949351,99.771840934222,95.731503786498,100,102.870591115203,108.847495945348,135.338768876113,138.42991720552,154.046763743151
Índice base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,68.645673133256,72.389517129851,74.250366572588,76.85168021243,79.738425523229,87.359693857937,89.260709227731,90.266502500449,94.1942577177,97.870160093156,100,102.987108202227,104.329027660338,110.581454516618,132.218649034866,143.965947463752
Índice base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería<C1>,35.802734062304,34.590497307996,37.766193820976,55.575698235729,64.458111803515,76.731552245331,70.313426963076,86.237747046614,95.200807431342,100.3725810422,100,126.974037368928,138.132643427524,122.356404498701,106.097898213018,174.434938336339
Índice base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Índice base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,35.802734062304,34.590497307996,37.766193820976,55.575698235729,64.458111803515,76.731552245331,70.313426963076,86.237747046614,95.200807431342,100.3725810422,100,126.974037368928,138.132643427524,122.356404498701,106.097898213018,174.434938336339
"Índice base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final<C1>",126.696051076088,116.694841254354,108.347255567546,100.25977841229,103.051580869114,112.595200619023,115.069316505721,101.15155246533,91.702794155629,87.837770553291,100,97.201421552639,87.539120211113,90.827315042074,145.00315162495,149.381709358077
Índice base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|23---Construcción<C1>,62.62976527122,68.891794163503,71.248969899833,76.664276286323,77.530789193452,83.821146873467,86.641177353604,89.775977095386,96.405219558641,100.637173247439,100,103.196731836775,108.219236050876,116.207233252403,128.119001593347,135.600194427273
Índice base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras<C1>,51.794163572992,55.793549895518,60.721712484576,62.823416760219,67.338515886607,73.590274489505,78.950252245676,84.392578802026,87.640293906572,98.919390706894,100,101.708205373735,110.557549022997,122.26183175609,130.93259112399,142.239092166627
Índice base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,53.869089857582,58.429823875874,61.340847652075,63.192179636379,68.425564734896,69.616626670491,76.507098152567,85.472510492609,88.419231077284,100.122903004593,100,101.075836517001,108.889693645321,121.755409689411,129.259189440193,141.437889534357
Índice base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,61.724556889651,62.47660141502,65.179975175838,69.22556004009,69.837848932677,74.687583089604,83.871351428504,87.300652632612,87.921088555198,92.170412468785,100,106.161712625841,105.328363315506,112.187571833576,124.338013330902,125.041419550028
"Índice base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",66.939915735483,69.214258659147,72.913840633615,75.07884993372,76.159835874481,78.98849472675,83.855785048437,87.738663484487,94.792228818133,98.866116329823,100,102.541416512436,109.828971770039,119.957821444113,137.931713076847,145.774844612054
"Índice base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",71.692145492884,73.983002832861,72.502566532417,75.7679074132,77.783619680806,80.269367603282,83.720651447948,86.853730128745,92.140120578539,97.353887323142,100,103.960624826694,108.329540282203,114.90380259144,134.307290842954,146.955429099627
Índice base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,61.423817103169,64.020205223458,67.347434962315,68.518977306511,71.223699361457,72.342523729301,79.67730369308,82.776072148134,87.347077480743,93.938882323147,100,100.111907915772,111.598695814848,123.085445603416,138.058744765106,152.406518443658
Índice base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,64.316127341805,67.818290121328,71.666152422092,72.048421415838,71.698859143793,72.213292727632,81.049265683805,74.514120682717,80.4551653597,89.000273398341,100,103.475908002914,111.753408268002,117.857431177848,132.655543308882,138.229735405292
Índice base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,43.62461614693,47.09695779223,54.463722280377,59.723812524495,58.094235533429,63.139420882073,64.794155315876,60.165492875904,71.268513239369,92.363268615786,100,111.790108607002,123.023214859167,128.019783238607,136.61044349841,151.988737279813
Índice base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,92.711867281856,92.543109071515,78.994010054551,80.411460790014,84.331500281238,85.209423474965,90.797904214618,85.822113629912,97.358752132775,100.699380730153,100,98.27922584673,106.073295834676,114.551966667389,137.479604006761,144.713048900401
Índice base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,19.911278245703,22.950637458585,36.95752865313,39.721481962951,43.976458417441,86.838490672785,86.557445914724,85.332373999719,85.207269967162,90.39557729239,100,98.557857650538,101.522004574613,104.749555744976,119.349465006514,135.132982846834
"Índice base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",30.250891572296,66.92436757873,69.829877346826,71.826722600417,79.455017301038,84.215428601512,88.790933492395,87.995041460448,87.307096977505,104.751210021258,100,104.859312312005,134.884685028114,142.4676166716,144.286173480321,145.984276103048
"Índice base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",89.130530778062,67.048438113746,68.695305564111,73.391363713944,77.037363005805,78.926270279346,79.826212309294,82.227983907018,87.381744034388,92.597360798198,100,100.674536256324,108.212550398015,115.733733472512,134.635769752249,146.327810578357
Índice base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,62.570162481536,66.432137101529,70.606459883907,71.464453089105,75.038865137971,77.886977886978,84.789222077358,91.177631059789,94.642663779101,97.499461090752,100,101.912119219812,108.047969435404,114.22679849238,123.188534017517,142.122516615933
Índice base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,61.426623119801,65.164483603763,69.591337956728,73.229200822545,77.19169177084,81.0119981355,84.501657077758,87.766276825626,91.581525446525,96.221997809812,100,103.040470757277,106.788776181417,111.777957622707,117.021965320366,122.0224692176
Índice base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|43---Comercio al por mayor<C1>,60.744157516013,65.428622262884,67.387667027731,70.865612623805,74.981180202269,81.246075768848,87.484336213137,88.319234077196,93.79838300577,99.844746031721,100,102.96964327929,112.77080694541,126.249690847077,133.293061115616,139.479794132291
Índice base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|46---Comercio al por menor<C1>,57.30799650363,63.797490502824,68.976144798369,69.782317503339,74.066244454817,80.117714964513,80.12212108044,85.663608216391,91.373084193536,97.384846552866,100,101.896981080697,109.439834364425,115.756654745657,127.362128838612,131.855331909101
"Índice base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",51.943673712331,56.075204102343,63.200663645193,68.687088977606,69.030297327503,71.495755319432,77.498832308791,82.427286144917,83.610278593579,91.76333475379,100,104.479177325815,106.408352142667,112.308692097923,114.217159442778,119.567202354339
Índice base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|51---Información en medios masivos<C1>,118.81976055372,119.894870247009,125.749633620559,133.528096176838,135.440789800069,135.090948384541,133.48586716643,137.655934722941,126.099762967094,103.380347189615,100,95.38336138386,79.368514481876,59.746251202314,55.364177633113,54.161635541667
Índice base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|52---Servicios financieros y de seguros<C1>,100.939585044189,95.905043058035,131.304493379464,131.324146475449,150.720906128671,123.302992121423,118.368107641256,106.889023525354,106.899951898432,99.639079421228,100,97.379467808778,89.484786904151,93.954920578518,101.033187462444,105.684885347225
Índice base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,76.444273891143,77.780016482001,79.361316432636,81.995742465163,84.59855576112,88.331796501264,89.976315252372,91.5462213531,94.28332972577,96.257592278083,100,102.20475203715,103.219113374134,105.349627200237,106.440191211057,107.999845308759
"Índice base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",82.172201705409,85.817333578025,92.359321635989,89.028382133422,86.019415992217,90.093788225947,96.033063894124,95.477617654054,97.762950307086,98.612886607773,100,107.876337900018,107.747532983083,107.94292078862,107.440134771971,133.938281839436
Índice base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|55---Corporativos<C1>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Índice base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos y desechos, y servicios de remediación<C1>",66.035304525909,69.23274536324,72.731109071707,75.463492680306,78.896106231181,82.579857462611,87.881030056391,89.934192323808,92.837961213427,98.298937488199,100,103.588858386355,106.295451790604,109.011316810881,111.823080586061,114.298687205838
Índice base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|61---Servicios educativos<C1>,50.520647096047,53.400766083607,58.025218390655,63.193319179555,67.885945399569,73.849259044428,77.202469757334,81.819844921969,86.521971746411,94.709252488743,100,106.616989517099,113.467334480224,116.42680467617,119.865127912667,125.194519026493
Índice base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,50.557192274647,55.13557611529,56.87742416979,56.722808698135,61.824886834493,69.562995592141,73.451385050769,80.170356041857,88.160535014186,92.237400433152,100,105.598670443725,116.717306363992,118.813677334822,128.378054913045,131.477468262761
"Índice base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",63.304258541991,67.388918103426,71.197920442424,77.527520415317,82.609900624233,85.477883372349,88.315957132331,93.360969441875,95.494437683197,96.299635222331,100,102.745833350392,107.604113251418,107.036952900197,106.978383633004,110.059559176194
Índice base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,61.036418525663,64.404026934962,69.806275063362,76.217831210706,81.62715110693,79.130330521247,81.323225115251,84.1692996976,89.164860107525,94.295239640833,100,101.055066737104,107.212716980123,111.60246273226,118.036090766134,132.149005486623
Índice base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,67.570433955669,71.185899060116,74.201920148924,77.36765005903,80.948775417647,83.764362410142,86.847822765803,90.392965536982,92.780581600966,96.582455153855,100,103.212004130262,106.749215379733,110.553004165076,115.933840884789,118.988477724354
"Índice base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",53.509661005625,56.986298227656,60.272190763829,65.731952480604,71.784381861852,76.998833917803,82.590659237228,87.177846736751,92.208707568797,97.031897018713,100,104.521349745856,105.987262726747,109.276875639161,113.573713443747,119.679151505171
Variación porcentual anual del índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Total<C1>,NA,5.442446522738,5.794798676297,4.545436803479,5.320133763089,6.469639753782,3.625009661576,3.2807219776,4.337359462177,4.194473388032,3.455173521447,3.018262815135,3.119880695055,5.944313498527,8.050679514424,5.673597584109
Variación porcentual anual del índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Actividades primarias<C1>,NA,2.615735149174,12.151599443223,1.185253260864,10.203106876887,9.464463657314,3.390482546423,7.047298918818,3.472749793776,-4.049576623917,4.458820810986,2.870591115203,5.81012004048,24.337971857493,2.284008015646,11.281410010847
"Variación porcentual anual del índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",NA,2.615735149174,12.151599443223,1.185253260864,10.203106876887,9.464463657314,3.390482546423,7.047298918818,3.472749793776,-4.049576623917,4.458820810986,2.870591115203,5.81012004048,24.337971857493,2.284008015646,11.281410010847
Variación porcentual anual del índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,NA,5.453867411756,2.570606237639,3.503435417115,3.756255299584,9.557836494386,2.176078332973,1.126804034407,4.351287696376,3.90246970943,2.176189254025,2.987108202227,1.302997512539,5.992988717038,19.566747980328,8.884751519272
Variación porcentual anual del índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería<C1>,NA,-3.385877604203,9.180835085149,47.157265831913,15.982549657065,19.040955588691,-8.364388695976,22.647623322215,10.393430593547,5.432489230291,-0.371198028716,26.974037368928,8.788100535997,-11.421079433046,-13.287826127529,64.409419295109
Variación porcentual anual del índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Variación porcentual anual del índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,NA,-3.385877604203,9.180835085149,47.157265831913,15.982549657065,19.040955588691,-8.364388695976,22.647623322215,10.393430593547,5.432489230291,-0.371198028716,26.974037368928,8.788100535997,-11.421079433046,-13.287826127529,64.409419295109
"Variación porcentual anual del índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final<C1>",NA,-7.893860729509,-7.153345938072,-7.464404255458,2.78456874834,9.261012465234,2.197354659076,-12.095113157033,-9.341189610451,-4.214728283828,13.846241053364,-2.798578447361,-9.940493860261,3.756257571508,59.647074845029,3.019629355679
Variación porcentual anual del índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|23---Construcción<C1>,NA,9.998486925769,3.421562415308,7.600539901283,1.130269467219,8.113367276992,3.36434251418,3.618140747312,7.384205304958,4.389755770665,-0.633139054763,3.196731836775,4.86692177621,7.381309915893,10.250453442146,5.839253148156
Variación porcentual anual del índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras<C1>,NA,7.721693037652,8.832853615314,3.461207185448,7.186968425517,9.284075421896,7.283540920798,6.893361834253,3.848342058802,12.869761496174,1.092414020531,1.708205373735,8.700717524947,10.586597511002,7.091959316623,8.635360337389
Variación porcentual anual del índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,NA,8.466328334764,4.982085488372,3.018106294854,8.281697400898,1.740668038634,9.897738243897,11.718405947333,3.447565267116,13.23656831745,-0.122752138527,1.075836517001,7.730687568443,11.815366186993,6.162994950223,9.421922067521
Variación porcentual anual del índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,NA,1.218387888492,4.327017954866,6.206791047922,0.884483841275,6.944277681866,12.296245184266,4.088763499932,0.710688756471,4.833111126598,8.494686441668,6.161712625841,-0.784981034803,6.512214091397,10.830470165938,0.565720973243
"Variación porcentual anual del índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",NA,3.397588566814,5.345115365155,2.96927069167,1.439800878297,3.714108387695,6.162024404345,4.630424047437,8.039289696831,4.297701997815,1.146888046451,2.541416512436,7.106938352777,9.22238414039,14.98350955057,5.686242387809
"Variación porcentual anual del índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",NA,3.195409098483,-2.001049219087,4.503759021169,2.660377376682,3.195721583383,4.299627551227,3.742300885875,6.086543942278,5.658519558979,2.718034944075,3.960624826694,4.202471332576,6.068762308149,16.886724210953,9.417313220518
Variación porcentual anual del índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,NA,4.22700548865,5.197155690525,1.739550058368,3.947405757162,1.570859668726,10.138960580398,3.889148240998,5.522133648029,7.54668047578,6.452192667146,0.111907915772,11.473947643412,10.292906834347,12.164963199576,10.392513493414
